celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,season,results,placement,week1_judge1_score,week1_judge2_score,week1_judge3_score,week1_judge4_score,week2_judge1_score,week2_judge2_score,week2_judge3_score,week2_judge4_score,week3_judge1_score,week3_judge2_score,week3_judge3_score,week3_judge4_score,week4_judge1_score,week4_judge2_score,week4_judge3_score,week4_judge4_score,week5_judge1_score,week5_judge2_score,week5_judge3_score,week5_judge4_score,week6_judge1_score,week6_judge2_score,week6_judge3_score,week6_judge4_score,week7_judge1_score,week7_judge2_score,week7_judge3_score,week7_judge4_score,week8_judge1_score,week8_judge2_score,week8_judge3_score,week8_judge4_score,week9_judge1_score,week9_judge2_score,week9_judge3_score,week9_judge4_score,week10_judge1_score,week10_judge2_score,week10_judge3_score,week10_judge4_score,week11_judge1_score,week11_judge2_score,week11_judge3_score,week11_judge4_score,week1_avg_score,week1_score_std,week2_avg_score,week2_score_std,week3_avg_score,week3_score_std,week4_avg_score,week4_score_std,week5_avg_score,week5_score_std,week6_avg_score,week6_score_std,week7_avg_score,week7_score_std,week8_avg_score,week8_score_std,week9_avg_score,week9_score_std,week10_avg_score,week10_score_std,week11_avg_score,week11_score_std,weeks_survived,season_avg_score,season_score_std,season_max_score,season_min_score,early_avg_score,late_avg_score,score_improvement,is_Actor_Actress,is_Athlete,is_TV_Personality,is_Singer_Rapper,is_Model,is_Comedian,is_Social_Media_Personality,is_Radio_Personality,age_group,is_international,week1_participated,week2_participated,week3_participated,week4_participated,week5_participated,week6_participated,week7_participated,week8_participated,week9_participated,week10_participated,week11_participated,total_weeks_participated,consecutive_weeks
Patti LaBelle,Artem Chigvintsev,Singer/Rapper,Pennsylvania,United States,70,20,Eliminated Week 6,8,7.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,5.0,5.0,6.0,8.0,7.0,7.0,8.0,7.0,6.0,7.0,7.0,9.0,8.0,8.5,8.5,,,,,,,,,,,,,,,,,,,,,6.25,0.5,7.0,0.0,5.5,0.5773502691896257,7.5,0.5773502691896257,6.75,0.5,8.5,0.408248290463863,,,,,,,,,,,6.0,6.916666666666667,1.0327955589886444,8.5,5.5,6.25,,,0,0,0,1,0,0,0,0,>50,0,1,1,1,1,1,1,0,0,0,0,0,6,6
Chris Soules,Witney Carson,TV Personality,Iowa,United States,33,20,Eliminated Week 8,5,7.0,6.0,6.0,7.0,5.0,6.0,5.0,5.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,7.0,7.0,9.0,8.0,9.0,9.0,8.0,7.0,8.0,8.0,8.0,7.5,8.5,8.0,,,,,,,,,,,,,6.5,0.5773502691896257,5.25,0.5,7.0,0.0,6.75,0.5,6.75,0.5,8.75,0.5,7.75,0.5,8.0,0.408248290463863,,,,,,,8.0,7.09375,1.0685228455342317,8.75,5.25,6.25,,,0,0,1,0,0,0,0,0,25-35,0,1,1,1,1,1,1,1,1,0,0,0,8,8
Gary Busey,Anna Trebunskaya,Actor/Actress,Texas,United States,71,21,Eliminated Week 4,10,5.0,5.0,5.0,,5.5,5.5,5.5,,6.0,7.0,6.0,6.0,5.0,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.5,0.0,6.25,0.5,5.333333333333333,0.5773502691896258,,,,,,,,,,,,,,,4.0,5.520833333333333,0.5286907308520634,6.25,5.0,5.583333333333333,,,1,0,0,0,0,0,0,0,>50,0,1,1,1,1,0,0,0,0,0,0,0,4,4
Alexa PenaVega,Mark Ballas,Actor/Actress,Florida,United States,27,21,Eliminated Week 9,6,7.0,7.0,8.0,,7.5,7.5,8.0,,9.0,9.0,9.0,9.0,7.0,7.0,7.0,,10.0,10.0,10.0,10.0,8.0,7.0,7.0,8.0,9.0,9.5,9.0,,9.6666,8.6666,8.6666,,10.0,10.0,10.0,,,,,,,,,,7.333333333333333,0.5773502691896258,7.666666666666667,0.28867513459481287,9.0,0.0,7.0,0.0,10.0,0.0,7.5,0.5773502691896257,9.166666666666666,0.2886751345948129,8.999933333333333,0.5773502691896258,10.0,0.0,,,,,9.0,8.518511111111112,1.159032429802261,10.0,7.0,8.0,10.0,2.0,1,0,0,0,0,0,0,0,25-35,0,1,1,1,1,1,1,1,1,1,0,0,9,9
Carlos PenaVega,Witney Carson,Actor/Actress,Missouri,United States,26,21,Eliminated Week 11,4,8.0,8.0,7.0,,7.5,7.5,7.5,,7.0,8.0,8.0,8.0,9.0,8.0,8.0,,10.0,10.0,9.0,10.0,10.0,9.0,9.0,10.0,9.0,10.0,9.0,,9.6666,9.6666,9.6666,,9.0,9.0,9.0,,10.0,10.5,11.0,,10.0,10.0,10.0,,7.666666666666667,0.5773502691896258,7.5,0.0,7.75,0.5,8.333333333333334,0.5773502691896257,9.75,0.5,9.5,0.5773502691896257,9.333333333333334,0.5773502691896257,9.6666,0.0,9.0,0.0,10.5,0.5,10.0,0.0,11.0,8.999993939393939,1.0321186410936143,10.5,7.5,7.638888888888889,9.833333333333334,2.1944444444444446,1,0,0,0,0,0,0,0,25-35,0,1,1,1,1,1,1,1,1,1,1,1,11,11
Victor Espinoza,Karina Smirnoff,Athlete,International,Mexico,43,21,Eliminated Week 2,12,5.0,5.0,5.0,,6.5,5.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,6.166666666666667,0.5773502691896258,,,,,,,,,,,,,,,,,,,2.0,5.583333333333334,0.8249579113843056,6.166666666666667,5.0,5.583333333333334,,,0,1,0,0,0,0,0,0,35-50,1,1,1,0,0,0,0,0,0,0,0,0,2,2
Alek Skarlatos,Lindsay Arnold,Military,California,United States,22,21,3rd Place,3,8.0,7.0,7.0,,7.5,7.0,8.0,,8.0,8.0,9.0,8.0,8.0,8.0,8.0,,8.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,9.0,9.0,8.5,,9.0,8.0,8.0,,8.5,8.5,8.5,,9.5,9.5,9.5,,9.3333,9.3333,9.3333,,7.333333333333333,0.5773502691896258,7.5,0.5,8.25,0.5,8.0,0.0,7.25,0.5,7.5,0.5773502691896257,8.833333333333334,0.2886751345948129,8.333333333333334,0.5773502691896257,8.5,0.0,9.5,0.0,9.3333,0.0,11.0,8.212118181818182,0.7847135487783831,9.5,7.25,7.694444444444444,9.1111,1.4166555555555567,0,0,0,0,0,0,0,0,<25,0,1,1,1,1,1,1,1,1,1,1,1,11,11
Chaka Khan,Keo Motsepe,Singer/Rapper,Illinois,United States,62,21,Eliminated Week 2,13,5.0,4.0,4.0,,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.333333333333333,0.5773502691896258,5.0,0.0,,,,,,,,,,,,,,,,,,,2.0,4.666666666666666,0.4714045207910319,5.0,4.333333333333333,4.666666666666666,,,0,0,0,1,0,0,0,0,>50,0,1,1,0,0,0,0,0,0,0,0,0,2,2
Andy Grammer,Allison Holker,Singer/Rapper,California,United States,31,21,Eliminated Week 8,7,7.0,7.0,7.0,,7.5,7.5,7.0,,7.0,7.0,8.0,7.0,7.0,8.0,8.0,,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,9.5,9.5,9.0,,8.6666,7.6666,7.6666,,,,,,,,,,,,,,7.0,0.0,7.333333333333333,0.28867513459481287,7.25,0.5,7.666666666666667,0.5773502691896258,9.0,0.0,10.0,0.0,9.333333333333334,0.2886751345948129,7.999933333333334,0.5773502691896263,,,,,,,8.0,8.197908333333334,1.107280560043747,10.0,7.0,7.194444444444444,,,0,0,0,1,0,0,0,0,25-35,0,1,1,1,1,1,1,1,1,0,0,0,8,8
Tamar Braxton,Valentin Chmerkovskiy,Singer/Rapper,Maryland,United States,38,21,Withdrew,5,8.0,7.0,8.0,,8.0,8.0,8.5,,8.0,9.0,8.0,8.0,9.0,9.0,9.0,,7.0,7.0,8.0,7.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,,9.0,9.0,10.0,,8.5,8.0,8.0,,,,,,,,,,7.666666666666667,0.5773502691896258,8.166666666666666,0.2886751345948129,8.25,0.5,9.0,0.0,7.25,0.5,10.0,0.0,9.0,0.0,9.333333333333334,0.5773502691896257,8.166666666666666,0.2886751345948129,,,,,,8.537037037037036,0.8641300127945712,10.0,7.25,8.027777777777777,8.166666666666666,0.13888888888888928,0,0,0,1,0,0,0,0,35-50,0,1,1,1,1,1,1,1,1,1,0,0,9,9
Nick Carter,Sharna Burgess,Singer/Rapper,New York,United States,35,21,2nd Place,2,8.0,8.0,8.0,,7.5,7.5,7.5,,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,9.0,9.0,8.0,9.0,9.0,10.0,10.0,10.0,9.0,9.0,9.0,,11.0,11.0,11.0,,9.0,9.0,9.5,,9.0,9.0,9.0,,10.0,10.0,10.0,,8.0,0.0,7.5,0.0,9.0,0.0,9.0,0.0,8.75,0.5,9.75,0.5,9.0,0.0,11.0,0.0,9.166666666666666,0.2886751345948129,9.0,0.0,10.0,0.0,11.0,9.106060606060607,0.9369653357536982,11.0,7.5,8.166666666666666,9.388888888888888,1.2222222222222214,0,0,0,1,0,0,0,0,25-35,0,1,1,1,1,1,1,1,1,1,1,1,11,11
Hayes Grier,Emma Slater,Social Media Personality,North Carolina,United States,15,21,Eliminated Week 7,8,7.0,7.0,7.0,,8.0,7.0,7.5,,7.0,8.0,7.0,8.0,9.0,9.0,9.0,,8.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.5,9.5,,,,,,,,,,,,,,,,,,7.0,0.0,7.5,0.5,7.5,0.5773502691896257,9.0,0.0,7.5,0.5773502691896257,8.0,0.0,9.333333333333334,0.2886751345948129,,,,,,,,,7.0,7.976190476190476,0.8683134537528797,9.333333333333334,7.0,7.333333333333333,,,0,0,0,0,0,0,1,0,<25,0,1,1,1,1,1,1,1,0,0,0,0,7,7
Bindi Irwin,Derek Hough,TV Personality,International,Australia,17,21,1st Place,1,8.0,8.0,8.0,,8.0,8.0,8.0,,8.0,8.0,8.0,8.0,9.0,9.0,10.0,,9.0,9.0,10.0,9.0,10.0,10.0,10.0,10.0,9.5,10.0,9.5,,10.0,9.0,9.0,,10.0,10.0,10.0,,10.5,10.5,10.5,,10.0,10.0,10.0,,8.0,0.0,8.0,0.0,8.0,0.0,9.333333333333334,0.5773502691896257,9.25,0.5,10.0,0.0,9.666666666666666,0.2886751345948129,9.333333333333334,0.5773502691896257,10.0,0.0,10.5,0.0,10.0,0.0,11.0,9.280303030303031,0.9008273413867383,10.5,8.0,8.0,10.166666666666666,2.166666666666666,0,0,1,0,0,0,0,0,<25,1,1,1,1,1,1,1,1,1,1,1,1,11,11
Kim Zolciak-Biermann,Tony Dovolani,TV Personality,Florida,United States,37,21,Withdrew,11,4.0,4.0,4.0,,6.5,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,6.166666666666667,0.28867513459481287,,,,,,,,,,,,,,,,,,,,5.083333333333334,1.5320646925708532,6.166666666666667,4.0,5.083333333333334,,,0,0,1,0,0,0,0,0,35-50,0,1,1,0,0,0,0,0,0,0,0,0,2,2
Paula Deen,Louis van Amstel,TV Personality,Georgia,United States,68,21,Eliminated Week 6,9,5.0,5.0,5.0,,6.5,6.0,6.0,,5.0,5.0,5.0,5.0,6.0,6.0,6.0,,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,5.0,0.0,6.166666666666667,0.28867513459481287,5.0,0.0,6.0,0.0,6.5,0.5773502691896257,6.0,0.0,,,,,,,,,,,6.0,5.777777777777779,0.629520687742902,6.5,5.0,5.388888888888889,,,0,0,1,0,0,0,0,0,>50,0,1,1,1,1,1,1,0,0,0,0,0,6,6
Mischa Barton,Artem Chigvintsev,Actor/Actress,International,England,30,22,Eliminated Week 3,11,5.0,5.0,6.0,,5.0,5.0,5.0,,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.333333333333333,0.5773502691896258,5.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,3.0,5.444444444444444,0.5091750772173156,6.0,5.0,5.444444444444444,,,1,0,0,0,0,0,0,0,25-35,1,1,1,1,0,0,0,0,0,0,0,0,3,3
Kim Fields,Sasha Farber,Actor/Actress,New York,United States,46,22,Eliminated Week 7,8,7.0,6.0,7.0,,7.0,6.0,6.0,,8.0,7.0,7.0,,8.0,8.0,8.0,8.0,8.0,6.0,6.0,8.0,8.0,8.0,8.0,,8.5,8.5,9.0,,,,,,,,,,,,,,,,,,6.666666666666667,0.5773502691896258,6.333333333333333,0.5773502691896258,7.333333333333333,0.5773502691896258,8.0,0.0,7.0,1.1547005383792515,8.0,0.0,8.666666666666666,0.2886751345948129,,,,,,,,,7.0,7.428571428571429,0.8325393042503717,8.666666666666666,6.333333333333333,6.777777777777778,,,1,0,0,0,0,0,0,0,35-50,0,1,1,1,1,1,1,1,0,0,0,0,7,7
Jodie Sweetin,Keo Motsepe,Actor/Actress,California,United States,34,22,Eliminated Week 8,6,7.0,6.0,7.0,,7.0,7.0,7.0,,8.0,7.0,8.0,,7.0,6.0,7.0,7.0,9.0,8.0,9.0,9.0,9.0,8.0,8.0,,8.0,8.5,9.0,,10.0,10.0,10.0,,,,,,,,,,,,,,6.666666666666667,0.5773502691896258,7.0,0.0,7.666666666666667,0.5773502691896258,6.75,0.5,8.75,0.5,8.333333333333334,0.5773502691896257,8.5,0.5,10.0,0.0,,,,,,,8.0,7.958333333333334,1.1564175661505611,10.0,6.666666666666667,7.111111111111112,,,1,0,0,0,0,0,0,0,25-35,0,1,1,1,1,1,1,1,1,0,0,0,8,8
Doug Flutie,Karina Smirnoff,Athlete,Maryland,United States,53,22,Eliminated Week 6,9,5.0,5.0,5.0,,7.0,6.0,7.0,,7.0,6.0,7.0,,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,6.666666666666667,0.5773502691896258,6.666666666666667,0.5773502691896258,6.0,0.0,7.0,0.0,7.0,0.0,,,,,,,,,,,6.0,6.388888888888889,0.7722022379508469,7.0,5.0,6.111111111111112,,,0,1,0,0,0,0,0,0,>50,0,1,1,1,1,1,1,0,0,0,0,0,6,6
Von Miller,Witney Carson,Athlete,Texas,United States,27,22,Eliminated Week 7,7,8.0,6.0,7.0,,7.0,6.0,7.0,,7.0,6.0,7.0,,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,,8.5,8.5,9.0,,,,,,,,,,,,,,,,,,7.0,1.0,6.666666666666667,0.5773502691896258,6.666666666666667,0.5773502691896258,8.0,0.0,7.25,0.5,8.0,0.0,8.666666666666666,0.2886751345948129,,,,,,,,,7.0,7.464285714285714,0.7695855408997133,8.666666666666666,6.666666666666667,6.777777777777779,,,0,1,0,0,0,0,0,0,25-35,0,1,1,1,1,1,1,1,0,0,0,0,7,7
Antonio Brown,Sharna Burgess,Athlete,Florida,United States,27,22,Eliminated Week 9,5,8.0,6.0,7.0,,6.0,6.0,7.0,,7.0,6.0,7.0,,9.0,8.0,9.0,9.0,7.0,6.0,6.0,7.0,9.0,9.0,9.0,,8.5,8.5,9.0,,9.0,9.0,9.0,,9.0,9.0,9.5,,,,,,,,,,7.0,1.0,6.333333333333333,0.5773502691896258,6.666666666666667,0.5773502691896258,8.75,0.5,6.5,0.5773502691896257,9.0,0.0,8.666666666666666,0.2886751345948129,9.0,0.0,9.166666666666666,0.2886751345948129,,,,,9.0,7.898148148148148,1.2288331311441478,9.166666666666666,6.333333333333333,6.666666666666667,9.166666666666666,2.499999999999999,0,1,0,0,0,0,0,0,25-35,0,1,1,1,1,1,1,1,1,1,0,0,9,9
Paige VanZant,Mark Ballas,Athlete,Oregon,United States,22,22,2nd Place,2,7.0,7.0,7.0,,8.0,8.0,8.0,,8.0,7.0,8.0,,9.0,9.0,9.0,9.0,8.0,8.0,7.0,8.0,9.0,10.0,9.0,,9.0,9.0,9.5,,10.0,9.0,9.0,,10.0,9.5,10.0,,10.0,9.6666,10.0,,,,,,7.0,0.0,8.0,0.0,7.666666666666667,0.5773502691896258,9.0,0.0,7.75,0.5,9.333333333333334,0.5773502691896257,9.166666666666666,0.2886751345948129,9.333333333333334,0.5773502691896257,9.833333333333334,0.2886751345948129,9.888866666666667,0.1924885797478208,,,11.0,8.69722,1.008742280120995,9.888866666666667,7.0,7.555555555555556,9.8611,2.305544444444444,0,1,0,0,0,0,0,0,<25,0,1,1,1,1,1,1,1,1,1,1,0,10,10
Geraldo Rivera,Edyta Sliwinska,Journalist,New York,United States,72,22,Eliminated Week 2,12,5.0,4.0,4.0,,5.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.333333333333333,0.5773502691896258,4.333333333333333,0.5773502691896258,,,,,,,,,,,,,,,,,,,2.0,4.333333333333333,0.0,4.333333333333333,4.333333333333333,4.333333333333333,,,0,0,0,0,0,0,0,0,>50,0,1,1,0,0,0,0,0,0,0,0,0,2,2
Nyle DiMarco,Peta Murgatroyd,Model,New York,United States,26,22,1st Place,1,8.0,7.0,8.0,,7.0,6.0,7.0,,8.0,8.0,9.0,,8.0,8.0,9.0,9.0,9.0,10.0,9.0,9.0,8.0,8.0,9.0,,9.5,9.0,9.5,,10.0,9.0,10.0,,9.5,9.5,9.5,,9.6666,9.6666,9.6666,,,,,,7.666666666666667,0.5773502691896258,6.666666666666667,0.5773502691896258,8.333333333333334,0.5773502691896257,8.5,0.5773502691896257,9.25,0.5,8.333333333333334,0.5773502691896257,9.333333333333334,0.2886751345948129,9.666666666666666,0.5773502691896257,9.5,0.0,9.6666,0.0,,,11.0,8.69166,0.9844788057459454,9.666666666666666,6.666666666666667,7.555555555555556,9.583300000000001,2.027744444444445,0,0,0,0,1,0,0,0,25-35,0,1,1,1,1,1,1,1,1,1,1,0,10,10
Ginger Zee,Valentin Chmerkovskiy,News Anchor,California,United States,35,22,3rd Place,3,8.0,7.0,8.0,,7.0,7.0,7.0,,7.0,7.0,7.0,,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,9.0,9.0,9.5,,10.0,10.0,10.0,,9.0,9.5,9.5,,9.3333,9.6666,9.3333,,,,,,7.666666666666667,0.5773502691896258,7.0,0.0,7.0,0.0,9.0,0.0,8.0,0.0,8.0,0.0,9.166666666666666,0.2886751345948129,10.0,0.0,9.333333333333334,0.2886751345948129,9.4444,0.192430844720903,,,11.0,8.461106666666666,1.0651081207274244,10.0,7.0,7.222222222222222,9.388866666666667,2.1666444444444446,0,0,0,0,0,0,0,0,25-35,0,1,1,1,1,1,1,1,1,1,1,0,10,10
Wanya Morris,Lindsay Arnold,Singer/Rapper,Pennsylvania,United States,42,22,Eliminated Week 9,4,8.0,7.0,8.0,,8.0,8.0,8.0,,8.0,8.0,8.0,,8.0,9.0,9.0,9.0,8.0,7.0,7.0,8.0,10.0,9.0,10.0,,9.0,9.0,9.5,,8.0,8.0,9.0,,10.0,10.0,10.0,,,,,,,,,,7.666666666666667,0.5773502691896258,8.0,0.0,8.0,0.0,8.75,0.5,7.5,0.5773502691896257,9.666666666666666,0.5773502691896257,9.166666666666666,0.2886751345948129,8.333333333333334,0.5773502691896257,10.0,0.0,,,,,9.0,8.564814814814817,0.8875858504816918,10.0,7.5,7.888888888888889,10.0,2.1111111111111107,0,0,0,1,0,0,0,0,35-50,0,1,1,1,1,1,1,1,1,1,0,0,9,9
Marla Maples,Tony Dovolani,TV Personality,Georgia,United States,52,22,Eliminated Week 4,10,7.0,7.0,7.0,,7.0,6.0,7.0,,7.0,7.0,7.0,,7.0,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,6.666666666666667,0.5773502691896258,7.0,0.0,7.0,0.0,,,,,,,,,,,,,,,4.0,6.916666666666667,0.16666666666666652,7.0,6.666666666666667,6.888888888888889,,,0,0,1,0,0,0,0,0,>50,0,1,1,1,1,0,0,0,0,0,0,0,4,4
Jake T. Austin,Jenna Johnson,Actor/Actress,New York,United States,21,23,Eliminated Week 2,13,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,0.5773502691896257,6.0,0.0,,,,,,,,,,,,,,,,,,,2.0,5.75,0.3535533905932738,6.0,5.5,5.75,,,1,0,0,0,0,0,0,0,<25,0,1,1,0,0,0,0,0,0,0,0,0,2,2
Maureen McCormick,Artem Chigvintsev,Actor/Actress,California,United States,60,23,Eliminated Week 7,8,6.0,5.0,5.0,6.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,,8.0,8.0,8.0,,8.0,7.0,8.0,8.0,8.5,8.0,8.0,8.5,,,,,,,,,,,,,,,,,5.5,0.5773502691896257,6.5,0.5773502691896257,7.0,0.0,8.0,0.0,8.0,0.0,7.75,0.5,8.25,0.28867513459481287,,,,,,,,,7.0,7.285714285714286,1.0044543650303739,8.25,5.5,6.333333333333333,,,1,0,0,0,0,0,0,0,>50,0,1,1,1,1,1,1,1,0,0,0,0,7,7
Marilu Henner,Derek Hough,Actor/Actress,Illinois,United States,64,23,Eliminated Week 9,6,7.0,7.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,9.0,9.0,9.0,,8.0,9.0,9.0,8.0,7.5,8.0,8.5,8.0,7.0,8.0,8.0,,9.0,9.0,9.0,9.0,,,,,,,,,6.75,0.5,6.75,0.5,7.0,0.0,7.0,0.0,9.0,0.0,8.5,0.5773502691896257,8.0,0.408248290463863,7.666666666666667,0.5773502691896258,9.0,0.0,,,,,9.0,7.740740740740741,0.9274408902664749,9.0,6.75,6.833333333333333,9.0,2.166666666666667,1,0,0,0,0,0,0,0,>50,0,1,1,1,1,1,1,1,1,1,0,0,9,9
Ryan Lochte,Cheryl Burke,Athlete,New York,United States,32,23,Eliminated Week 8,7,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,7.0,8.0,,8.0,8.0,8.0,,7.0,8.0,8.0,7.0,8.5,8.0,8.0,8.5,8.0,9.0,9.0,,,,,,,,,,,,,,6.0,0.0,6.0,0.0,6.25,0.5,7.333333333333333,0.5773502691896258,8.0,0.0,7.5,0.5773502691896257,8.25,0.28867513459481287,8.666666666666666,0.5773502691896257,,,,,,,8.0,7.25,1.0531509787903082,8.666666666666666,6.0,6.083333333333333,,,0,1,0,0,0,0,0,0,25-35,0,1,1,1,1,1,1,1,1,0,0,0,8,8
Calvin Johnson Jr.,Lindsay Arnold,Athlete,Georgia,United States,30,23,3rd Place,3,7.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,,8.0,8.0,8.0,,9.0,10.0,9.0,9.0,9.5,9.0,9.0,9.5,10.0,10.0,10.0,,9.0,9.0,10.0,9.0,9.0,9.5,9.5,,9.3333,9.6666,9.6666,9.6666,6.5,0.5773502691896257,7.0,0.0,8.0,0.0,7.666666666666667,0.5773502691896258,8.0,0.0,9.25,0.5,9.25,0.28867513459481287,10.0,0.0,9.25,0.5,9.333333333333334,0.2886751345948129,9.583275,0.16665000000000063,11.0,8.530297727272727,1.1506422614982066,10.0,6.5,7.166666666666667,9.388869444444445,2.2222027777777784,0,1,0,0,0,0,0,0,25-35,0,1,1,1,1,1,1,1,1,1,1,1,11,11
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,10.0,10.0,10.0,,8.0,9.0,8.0,,9.0,9.0,9.0,10.0,8.0,8.5,9.0,9.0,11.0,11.0,11.0,,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,9.6666,10.0,9.6666,10.0,7.75,0.5,8.0,0.0,7.75,0.5,10.0,0.0,8.333333333333334,0.5773502691896257,9.25,0.5,8.625,0.47871355387816905,11.0,0.0,10.0,0.0,10.0,0.0,9.833300000000001,0.1924885797478208,11.0,9.140148484848487,1.1068378724359706,11.0,7.75,7.833333333333333,9.944433333333334,2.1111000000000013,0,1,0,0,0,0,0,0,<25,0,1,1,1,1,1,1,1,1,1,1,1,11,11
Amber Rose,Maksim Chmerkoskiy,Model,Pennsylvania,United States,32,23,Eliminated Week 6,9,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,8.0,8.0,8.0,,8.0,8.0,8.0,,7.0,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,6.0,0.0,6.0,0.0,6.25,0.5,8.0,0.0,8.0,0.0,7.0,0.0,,,,,,,,,,,6.0,6.875,0.9453835200594519,8.0,6.0,6.083333333333333,,,0,0,0,0,1,0,0,0,25-35,0,1,1,1,1,1,1,0,0,0,0,0,6,6
Rick Perry,Emma Slater,Politician,Texas,United States,66,23,Eliminated Week 3,12,5.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.5,0.5773502691896257,5.75,0.5,,,,,,,,,,,,,,,,,3.0,5.416666666666667,0.38188130791298663,5.75,5.0,5.416666666666667,,,0,0,0,0,0,0,0,0,>50,0,1,1,1,0,0,0,0,0,0,0,0,3,3
James Hinchcliffe,Sharna Burgess,Racing Driver,International,Canada,29,23,2nd Place,2,8.0,8.0,7.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,8.0,7.0,9.0,9.0,10.0,,10.0,9.0,10.0,,10.0,9.0,9.0,10.0,9.5,9.0,9.0,9.5,11.6666,11.6666,11.6666,,9.0,9.0,9.0,9.0,9.5,10.0,10.0,,9.6666,9.6666,9.6666,10.0,7.75,0.5,7.25,0.5,7.25,0.5,9.333333333333334,0.5773502691896257,9.666666666666666,0.5773502691896257,9.5,0.5773502691896257,9.25,0.28867513459481287,11.6666,0.0,9.0,0.0,9.833333333333334,0.2886751345948129,9.74995,0.16669999999999963,11.0,9.113625757575758,1.2954212296341563,11.6666,7.25,7.416666666666667,9.527761111111111,2.1110944444444444,0,0,0,0,0,0,0,0,25-35,1,1,1,1,1,1,1,1,1,1,1,1,11,11
Babyface,Allison Holker,Singer/Rapper,Indiana,United States,57,23,Eliminated Week 4,11,7.0,6.0,6.0,7.0,8.0,7.0,7.0,8.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,0.5773502691896257,7.5,0.5773502691896257,6.25,0.5,6.0,0.0,,,,,,,,,,,,,,,4.0,6.5625,0.6574889099191459,7.5,6.0,6.75,,,0,0,0,1,0,0,0,0,>50,0,1,1,1,1,0,0,0,0,0,0,0,4,4
Vanilla Ice,Witney Carson,Singer/Rapper,Texas,United States,48,23,Eliminated Week 4,10,7.0,5.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,5.0,6.0,8.0,7.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.25,0.9574271077563381,6.5,0.5773502691896257,5.75,0.5,7.666666666666667,0.5773502691896258,,,,,,,,,,,,,,,4.0,6.541666666666667,0.8122328620674137,7.666666666666667,5.75,6.166666666666667,,,0,0,0,1,0,0,0,0,35-50,0,1,1,1,1,0,0,0,0,0,0,0,4,4
